Area,Date,Area type,Region,Amount (items),Amount (kg),Amount (USD),Module price (USD/W),Capacity (MW)
Angola,2022-06-01,Country,Africa,10695,12272.0,39125.0,0.26,0.15048076923076922
Angola,2022-07-01,Country,Africa,22941,86398.0,411118.0,0.26,1.5812230769230768
Angola,2022-08-01,Country,Africa,23719,24812.0,138604.0,0.27,0.5133481481481481
Angola,2022-09-01,Country,Africa,20649,19826.0,48331.0,0.26,0.18588846153846153
Angola,2022-10-01,Country,Africa,13183,20629.0,66135.0,0.26,0.2543653846153846
Angola,2022-11-01,Country,Africa,8691,8742.0,37838.0,0.26,0.1455307692307692
Angola,2022-12-01,Country,Africa,22529,335319.0,1491172.0,0.22,6.778054545454544
Angola,2023-01-01,Country,Africa,12837,20736.0,67677.0,0.22,0.30762272727272727
Angola,2023-02-01,Country,Africa,1845,1928.0,3384.0,0.22,0.01538181818181818
Angola,2023-03-01,Country,Africa,23527,73417.0,351677.0,0.22,1.5985318181818182
Angola,2023-04-01,Country,Africa,24156,14816.0,58829.0,0.21,0.28013809523809524
Angola,2023-05-01,Country,Africa,28495,31236.0,108376.0,0.21,0.5160761904761905
Angola,2023-06-01,Country,Africa,16879,60179.0,237309.0,0.18,1.3183833333333332
Angola,2023-07-01,Country,Africa,20847,56021.0,171621.0,0.18,0.9534499999999999
Angola,2023-08-01,Country,Africa,19265,44717.0,178938.0,0.17,1.052576470588235
Angola,2023-09-01,Country,Africa,19757,77176.0,270008.0,0.15,1.8000533333333333
Angola,2023-10-01,Country,Africa,42293,56523.0,225352.0,0.14,1.609657142857143
Angola,2023-11-01,Country,Africa,23275,47516.0,180286.0,0.13,1.3868153846153843
Angola,2023-12-01,Country,Africa,10518,21904.0,58904.0,0.13,0.4531076923076923
Angola,2024-01-01,Country,Africa,12726,21160.0,93420.0,0.15,0.6228
Angola,2024-02-01,Country,Africa,1964,13508.0,54631.0,0.15,0.3642066666666667
Angola,2024-03-01,Country,Africa,6018,11528.0,36479.0,0.15,0.24319333333333334
Anguilla,2023-05-01,Country,Latin America and Caribbean,52,1904.0,6212.0,0.21,0.02958095238095238
Anguilla,2023-06-01,Country,Latin America and Caribbean,24,684.0,2872.0,0.18,0.015955555555555556
Anguilla,2023-07-01,Country,Latin America and Caribbean,18,437.0,1873.0,0.18,0.010405555555555557
Anguilla,2023-10-01,Country,Latin America and Caribbean,58,1844.0,5933.0,0.14,0.042378571428571425
Anguilla,2024-01-01,Country,Latin America and Caribbean,775,20888.0,57376.0,0.15,0.38250666666666666
Anguilla,2024-02-01,Country,Latin America and Caribbean,13,447.0,1625.0,0.15,0.010833333333333334
Anguilla,2024-03-01,Country,Latin America and Caribbean,241,6637.0,23813.0,0.15,0.15875333333333333
Antigua and Barbuda,2017-03-01,Country,Latin America and Caribbean,1974,38490.0,163822.0,0.38,0.4311105263157895
Antigua and Barbuda,2017-07-01,Country,Latin America and Caribbean,968,19012.0,90258.0,0.38,0.23752105263157897
Antigua and Barbuda,2017-10-01,Country,Latin America and Caribbean,1316,23674.0,110610.0,0.31,0.3568064516129032
Antigua and Barbuda,2018-03-01,Country,Latin America and Caribbean,520,9360.0,43982.0,0.28,0.1570785714285714
Antigua and Barbuda,2018-04-01,Country,Latin America and Caribbean,78,1395.0,9570.0,0.27,0.035444444444444445
Antigua and Barbuda,2018-05-01,Country,Latin America and Caribbean,210,4410.0,23199.0,0.26,0.08922692307692308
Antigua and Barbuda,2018-11-01,Country,Latin America and Caribbean,644,12236.0,38891.0,0.26,0.1495807692307692
Antigua and Barbuda,2019-07-01,Country,Latin America and Caribbean,8,50.0,791.0,0.27,0.0029296296296296293
Antigua and Barbuda,2019-09-01,Country,Latin America and Caribbean,384,7448.0,31603.0,0.26,0.12154999999999999
Antigua and Barbuda,2019-11-01,Country,Latin America and Caribbean,2393,14736.0,43383.0,0.24,0.1807625
Antigua and Barbuda,2020-07-01,Country,Latin America and Caribbean,4,105.0,240.0,0.19,0.0012631578947368421
Antigua and Barbuda,2020-10-01,Country,Latin America and Caribbean,350,7700.0,27060.0,0.2,0.1353
Antigua and Barbuda,2020-11-01,Country,Latin America and Caribbean,45,1100.0,3524.0,0.2,0.01762
Antigua and Barbuda,2021-01-01,Country,Latin America and Caribbean,2670,57405.0,154215.0,0.21,0.7343571428571428
Antigua and Barbuda,2021-04-01,Country,Latin America and Caribbean,12,264.0,1110.0,0.23,0.004826086956521739
Antigua and Barbuda,2021-06-01,Country,Latin America and Caribbean,910,1783.0,6341.0,0.24,0.026420833333333334
Antigua and Barbuda,2021-07-01,Country,Latin America and Caribbean,130,2131.0,17630.0,0.25,0.07052
Antigua and Barbuda,2021-08-01,Country,Latin America and Caribbean,785,11587.0,46379.0,0.24,0.19324583333333334
Antigua and Barbuda,2021-11-01,Country,Latin America and Caribbean,12,276.0,1080.0,0.25,0.00432
Antigua and Barbuda,2021-12-01,Country,Latin America and Caribbean,31,763.0,3975.0,0.26,0.015288461538461537
Antigua and Barbuda,2022-02-01,Country,Latin America and Caribbean,64,2100.0,5568.0,0.26,0.021415384615384614
Antigua and Barbuda,2022-07-01,Country,Latin America and Caribbean,52,946.0,4654.0,0.26,0.0179
Antigua and Barbuda,2022-08-01,Country,Latin America and Caribbean,180,3515.0,19890.0,0.27,0.07366666666666666
Antigua and Barbuda,2022-10-01,Country,Latin America and Caribbean,18,465.0,1463.0,0.26,0.005626923076923077
Antigua and Barbuda,2023-01-01,Country,Latin America and Caribbean,40,882.0,4880.0,0.22,0.022181818181818178
Antigua and Barbuda,2023-03-01,Country,Latin America and Caribbean,38,954.0,6787.0,0.22,0.03085
Antigua and Barbuda,2023-04-01,Country,Latin America and Caribbean,40,1215.0,9690.0,0.21,0.046142857142857145
Antigua and Barbuda,2023-06-01,Country,Latin America and Caribbean,28,530.0,2576.0,0.18,0.014311111111111111
Antigua and Barbuda,2023-08-01,Country,Latin America and Caribbean,108,2948.0,9742.0,0.17,0.05730588235294117
Antigua and Barbuda,2023-11-01,Country,Latin America and Caribbean,24,522.0,1740.0,0.13,0.013384615384615384
Antigua and Barbuda,2024-03-01,Country,Latin America and Caribbean,390,10653.0,28055.0,0.15,0.18703333333333333
Argentina,2017-01-01,Country,Latin America and Caribbean,7427,101451.0,492161.0,0.38,1.2951605263157895
Argentina,2017-02-01,Country,Latin America and Caribbean,11463,44836.0,236489.0,0.38,0.6223394736842105
Argentina,2017-03-01,Country,Latin America and Caribbean,3282,49161.0,262636.0,0.38,0.6911473684210526
Argentina,2017-04-01,Country,Latin America and Caribbean,5725,9957.0,38432.0,0.38,0.10113684210526316
Argentina,2017-05-01,Country,Latin America and Caribbean,10030,94489.0,440428.0,0.38,1.1590210526315787
Argentina,2017-06-01,Country,Latin America and Caribbean,39632,414773.0,1885853.0,0.38,4.962771052631578
Argentina,2017-07-01,Country,Latin America and Caribbean,3462,51660.0,234354.0,0.38,0.6167210526315788
Argentina,2017-08-01,Country,Latin America and Caribbean,10838,151808.0,710151.0,0.32,2.219221875
Argentina,2017-09-01,Country,Latin America and Caribbean,51026,1287471.0,5018228.0,0.31,16.187832258064514
Argentina,2017-10-01,Country,Latin America and Caribbean,236264,6203126.0,23642993.0,0.31,76.26771935483872
Argentina,2017-11-01,Country,Latin America and Caribbean,19085,388851.0,1595609.0,0.3,5.318696666666668
Argentina,2017-12-01,Country,Latin America and Caribbean,38085,134606.0,710021.0,0.3,2.3667366666666667
Argentina,2018-01-01,Country,Latin America and Caribbean,86123,2047695.0,8419251.0,0.29,29.0319
Argentina,2018-02-01,Country,Latin America and Caribbean,113355,2651520.0,10686024.0,0.28,38.16437142857142
Argentina,2018-03-01,Country,Latin America and Caribbean,42825,1110636.0,4819506.0,0.28,17.212521428571424
Argentina,2018-04-01,Country,Latin America and Caribbean,78464,2036339.0,8789341.0,0.27,32.55311481481481
Argentina,2018-05-01,Country,Latin America and Caribbean,54898,1306926.0,5729775.0,0.26,22.037596153846152
Argentina,2018-06-01,Country,Latin America and Caribbean,192600,4794819.0,20919059.0,0.26,80.45791923076922
Argentina,2018-07-01,Country,Latin America and Caribbean,140002,3641946.0,15596091.0,0.25,62.384364
Argentina,2018-08-01,Country,Latin America and Caribbean,213115,4769506.0,31319005.0,0.25,125.27602
Argentina,2018-09-01,Country,Latin America and Caribbean,69922,1523066.0,8902650.0,0.24,37.09437499999999
Argentina,2018-10-01,Country,Latin America and Caribbean,148768,3063212.0,16758131.0,0.24,69.82554583333334
Argentina,2018-11-01,Country,Latin America and Caribbean,241746,5279965.0,28620591.0,0.26,110.07919615384613
Argentina,2018-12-01,Country,Latin America and Caribbean,102008,2255194.0,10512701.0,0.27,38.93592962962963
Argentina,2019-01-01,Country,Latin America and Caribbean,14891,242720.0,836452.0,0.29,2.88431724137931
Argentina,2019-02-01,Country,Latin America and Caribbean,6665,135940.0,457843.0,0.29,1.5787689655172412
Argentina,2019-03-01,Country,Latin America and Caribbean,206718,4489024.0,26324009.0,0.28,94.01431785714283
Argentina,2019-04-01,Country,Latin America and Caribbean,222701,4774339.0,28645792.0,0.28,102.30639999999998
Argentina,2019-05-01,Country,Latin America and Caribbean,184213,4006075.0,23393404.0,0.28,83.54787142857141
Argentina,2019-06-01,Country,Latin America and Caribbean,25004,412504.0,1637865.0,0.27,6.066166666666666
Argentina,2019-07-01,Country,Latin America and Caribbean,97236,2115885.0,8108234.0,0.27,30.030496296296292
Argentina,2019-08-01,Country,Latin America and Caribbean,204557,4575465.0,17677858.0,0.26,67.99176153846153
Argentina,2019-09-01,Country,Latin America and Caribbean,176325,3885148.0,15272313.0,0.26,58.73966538461537
Argentina,2019-10-01,Country,Latin America and Caribbean,96616,2185987.0,8078067.0,0.25,32.312267999999996
Argentina,2019-11-01,Country,Latin America and Caribbean,49611,962008.0,3662094.0,0.24,15.258725
Argentina,2019-12-01,Country,Latin America and Caribbean,15696,254407.0,890826.0,0.24,3.7117749999999994
Argentina,2020-01-01,Country,Latin America and Caribbean,11902,225260.0,725826.0,0.23,3.1557652173913042
Argentina,2020-02-01,Country,Latin America and Caribbean,6941,85596.0,263083.0,0.22,1.1958318181818182
Argentina,2020-03-01,Country,Latin America and Caribbean,25682,571369.0,2988932.0,0.21,14.233009523809525
Argentina,2020-04-01,Country,Latin America and Caribbean,37900,108866.0,366335.0,0.21,1.744452380952381
Argentina,2020-05-01,Country,Latin America and Caribbean,4587,80378.0,244671.0,0.2,1.223355
Argentina,2020-06-01,Country,Latin America and Caribbean,13942,223126.0,629455.0,0.19,3.3129210526315784
Argentina,2020-07-01,Country,Latin America and Caribbean,56504,414475.0,1238757.0,0.19,6.519773684210527
Argentina,2020-08-01,Country,Latin America and Caribbean,20903,313957.0,890038.0,0.2,4.45019
Argentina,2020-09-01,Country,Latin America and Caribbean,36643,379976.0,1212260.0,0.2,6.0613
Argentina,2020-10-01,Country,Latin America and Caribbean,48963,248065.0,816304.0,0.2,4.081519999999999
Argentina,2020-11-01,Country,Latin America and Caribbean,49048,396069.0,1290448.0,0.2,6.452240000000001
Argentina,2020-12-01,Country,Latin America and Caribbean,26020,555277.0,1777300.0,0.21,8.463333333333335
Argentina,2021-01-01,Country,Latin America and Caribbean,189047,4126859.0,17169621.0,0.21,81.7601
Argentina,2021-02-01,Country,Latin America and Caribbean,17604,339496.0,1353151.0,0.22,6.150686363636362
Argentina,2021-03-01,Country,Latin America and Caribbean,9848,166829.0,872743.0,0.22,3.967013636363636
Argentina,2021-04-01,Country,Latin America and Caribbean,42760,134993.0,474286.0,0.23,2.062113043478261
Argentina,2021-05-01,Country,Latin America and Caribbean,6420,139079.0,529511.0,0.24,2.2062958333333333
Argentina,2021-06-01,Country,Latin America and Caribbean,14959,224345.0,908406.0,0.24,3.7850249999999996
Argentina,2021-07-01,Country,Latin America and Caribbean,29616,692379.0,2893080.0,0.25,11.57232
Argentina,2021-08-01,Country,Latin America and Caribbean,34881,235382.0,1090599.0,0.24,4.5441625
Argentina,2021-09-01,Country,Latin America and Caribbean,49616,425554.0,1829356.0,0.25,7.317424
Argentina,2021-10-01,Country,Latin America and Caribbean,19244,394389.0,1774756.0,0.26,6.825984615384614
Argentina,2021-11-01,Country,Latin America and Caribbean,16916,311993.0,1342815.0,0.25,5.3712599999999995
Argentina,2021-12-01,Country,Latin America and Caribbean,37374,683925.0,3142144.0,0.26,12.085169230769228
Argentina,2022-01-01,Country,Latin America and Caribbean,31205,589053.0,2834877.0,0.26,10.903373076923076
Argentina,2022-02-01,Country,Latin America and Caribbean,13151,275844.0,1148515.0,0.26,4.417365384615384
Argentina,2022-03-01,Country,Latin America and Caribbean,77577,2309546.0,10851499.0,0.26,41.736534615384606
Argentina,2022-04-01,Country,Latin America and Caribbean,76537,2335629.0,11131701.0,0.26,42.81423461538461
Argentina,2022-05-01,Country,Latin America and Caribbean,21539,448528.0,1988072.0,0.26,7.6464307692307685
Argentina,2022-06-01,Country,Latin America and Caribbean,27141,641105.0,2956808.0,0.26,11.372338461538462
Argentina,2022-07-01,Country,Latin America and Caribbean,18442,374717.0,1815796.0,0.26,6.983830769230768
Argentina,2022-08-01,Country,Latin America and Caribbean,17660,459461.0,2206004.0,0.27,8.170385185185184
Argentina,2022-09-01,Country,Latin America and Caribbean,15287,185997.0,968063.0,0.26,3.7233192307692304
Argentina,2022-10-01,Country,Latin America and Caribbean,19807,515527.0,2330871.0,0.26,8.964888461538461
Argentina,2022-11-01,Country,Latin America and Caribbean,14264,242147.0,1147321.0,0.26,4.412773076923077
Argentina,2022-12-01,Country,Latin America and Caribbean,9429,156011.0,720684.0,0.22,3.275836363636363
Argentina,2023-01-01,Country,Latin America and Caribbean,41900,1051597.0,5322381.0,0.22,24.19264090909091
Argentina,2023-02-01,Country,Latin America and Caribbean,10839,236245.0,921273.0,0.22,4.187604545454546
Argentina,2023-03-01,Country,Latin America and Caribbean,28431,689939.0,2755476.0,0.22,12.52489090909091
Argentina,2023-04-01,Country,Latin America and Caribbean,30207,782339.0,3242230.0,0.21,15.439190476190475
Argentina,2023-05-01,Country,Latin America and Caribbean,15658,374988.0,1492959.0,0.21,7.109328571428572
Argentina,2023-06-01,Country,Latin America and Caribbean,73259,1965808.0,9582867.0,0.18,53.23814999999998
Argentina,2023-07-01,Country,Latin America and Caribbean,172031,5608258.0,23473525.0,0.18,130.4084722222222
Argentina,2023-08-01,Country,Latin America and Caribbean,187314,6458490.0,25627276.0,0.17,150.74868235294116
Argentina,2023-09-01,Country,Latin America and Caribbean,167245,5566276.0,19317872.0,0.15,128.78581333333335
Argentina,2023-10-01,Country,Latin America and Caribbean,62131,2031074.0,5986494.0,0.14,42.76067142857143
Argentina,2023-11-01,Country,Latin America and Caribbean,42183,1543877.0,4166847.0,0.13,32.052669230769226
Argentina,2023-12-01,Country,Latin America and Caribbean,33530,955399.0,2503691.0,0.13,19.25916153846154
Argentina,2024-01-01,Country,Latin America and Caribbean,42773,1174326.0,5877012.0,0.15,39.180080000000004
Argentina,2024-02-01,Country,Latin America and Caribbean,24078,740023.0,1732266.0,0.15,11.54844
Argentina,2024-03-01,Country,Latin America and Caribbean,5814,137739.0,362758.0,0.15,2.4183866666666667
Armenia,2017-01-01,Country,Asia,104,1914.0,10681.0,0.38,0.028107894736842103
Armenia,2017-02-01,Country,Asia,20,150.0,795.0,0.38,0.0020921052631578943
Armenia,2017-03-01,Country,Asia,260,5651.0,32786.0,0.38,0.08627894736842105
Armenia,2017-04-01,Country,Asia,20,89.0,479.0,0.38,0.0012605263157894737
Armenia,2017-05-01,Country,Asia,3018,481.0,5953.0,0.38,0.01566578947368421
Armenia,2017-06-01,Country,Asia,3000,38.0,3423.0,0.38,0.009007894736842105
Armenia,2017-07-01,Country,Asia,232,5007.0,26044.0,0.38,0.06853684210526316
Armenia,2017-08-01,Country,Asia,48,880.0,4746.0,0.32,0.014831249999999999
Armenia,2017-09-01,Country,Asia,17632,71184.0,342619.0,0.31,1.1052225806451614
Armenia,2017-10-01,Country,Asia,14400,200.0,14722.0,0.31,0.04749032258064516
Armenia,2017-12-01,Country,Asia,28980,4480.0,46287.0,0.3,0.15428999999999998
Armenia,2018-01-01,Country,Asia,29580,18077.0,122333.0,0.29,0.4218379310344828
Armenia,2018-02-01,Country,Asia,162,3726.0,19084.0,0.28,0.06815714285714285
Armenia,2018-03-01,Country,Asia,698,15256.0,78018.0,0.28,0.27863571428571426
Armenia,2018-05-01,Country,Asia,130000,1635.0,107900.0,0.26,0.415
Armenia,2018-06-01,Country,Asia,400,7600.0,34560.0,0.26,0.1329230769230769
Armenia,2018-08-01,Country,Asia,211,4853.0,17059.0,0.25,0.06823599999999999
Armenia,2018-09-01,Country,Asia,9676,27909.0,131709.0,0.24,0.5487875
Armenia,2018-10-01,Country,Asia,37892,49104.0,252528.0,0.24,1.0522
Armenia,2018-11-01,Country,Asia,515488,10217.0,270135.0,0.26,1.038980769230769
Armenia,2018-12-01,Country,Asia,218,4052.0,18138.0,0.27,0.06717777777777777
Armenia,2019-01-01,Country,Asia,78491,2828.0,48782.0,0.29,0.16821379310344825
Armenia,2019-02-01,Country,Asia,25038,57776.0,221465.0,0.29,0.7636724137931035
Armenia,2019-03-01,Country,Asia,34731,25403.0,103805.0,0.28,0.3707321428571428
Armenia,2019-04-01,Country,Asia,64344,44805.0,218143.0,0.28,0.7790821428571427
Armenia,2019-05-01,Country,Asia,61298,84266.0,299198.0,0.28,1.0685642857142856
Armenia,2019-06-01,Country,Asia,71838,104458.0,508754.0,0.27,1.8842740740740738
Armenia,2019-07-01,Country,Asia,147547,72812.0,391722.0,0.27,1.450822222222222
Armenia,2019-08-01,Country,Asia,65693,215758.0,838912.0,0.26,3.226584615384615
Armenia,2019-09-01,Country,Asia,111286,24219.0,164454.0,0.26,0.6325153846153845
Armenia,2019-10-01,Country,Asia,156534,41983.0,247966.0,0.25,0.991864
Armenia,2019-11-01,Country,Asia,88934,56540.0,266541.0,0.24,1.1105875
Armenia,2019-12-01,Country,Asia,113102,58013.0,241102.0,0.24,1.0045916666666665
Armenia,2020-01-01,Country,Asia,108491,138130.0,544462.0,0.23,2.3672260869565216
Armenia,2020-02-01,Country,Asia,115838,13509.0,84444.0,0.22,0.38383636363636364
Armenia,2020-03-01,Country,Asia,150372,198397.0,788765.0,0.21,3.7560238095238097
Armenia,2020-04-01,Country,Asia,123915,567875.0,2017077.0,0.21,9.60512857142857
Armenia,2020-05-01,Country,Asia,8752,213454.0,742636.0,0.2,3.71318
Armenia,2020-06-01,Country,Asia,98938,562215.0,2059284.0,0.19,10.83833684210526
Armenia,2020-07-01,Country,Asia,54549,335423.0,1126652.0,0.19,5.929747368421052
Armenia,2020-08-01,Country,Asia,31102,57207.0,236877.0,0.2,1.184385
Armenia,2020-09-01,Country,Asia,181550,52041.0,275116.0,0.2,1.37558
Armenia,2020-10-01,Country,Asia,30718,48464.0,206654.0,0.2,1.03327
Armenia,2020-11-01,Country,Asia,3545,77379.0,296010.0,0.2,1.4800499999999999
Armenia,2020-12-01,Country,Asia,240,6600.0,24350.0,0.21,0.11595238095238096
Armenia,2021-01-01,Country,Asia,57600,674.0,39180.0,0.21,0.18657142857142858
Armenia,2021-02-01,Country,Asia,91900,1081124.0,3308241.0,0.22,15.03745909090909
Armenia,2021-03-01,Country,Asia,33842,6196.0,55047.0,0.22,0.25021363636363636
Armenia,2021-04-01,Country,Asia,117834,61498.0,322864.0,0.23,1.4037565217391306
Armenia,2021-05-01,Country,Asia,150086,35014.0,259947.0,0.24,1.0831125
Armenia,2021-06-01,Country,Asia,134966,203667.0,990834.0,0.24,4.128475
Armenia,2021-07-01,Country,Asia,100658,881165.0,3448087.0,0.25,13.792347999999999
Armenia,2021-08-01,Country,Asia,143572,2739367.0,11226055.0,0.24,46.775229166666676
Armenia,2021-09-01,Country,Asia,104406,1294021.0,5426449.0,0.25,21.705796
Armenia,2021-10-01,Country,Asia,117658,1123197.0,4772286.0,0.26,18.354946153846154
Armenia,2021-11-01,Country,Asia,9295,203401.0,995981.0,0.25,3.9839239999999996
Armenia,2021-12-01,Country,Asia,120128,717952.0,3563676.0,0.26,13.706446153846153
Armenia,2022-01-01,Country,Asia,44482,1046955.0,4759296.0,0.26,18.304984615384615
Armenia,2022-02-01,Country,Asia,24926,640331.0,3137694.0,0.26,12.068053846153843
Armenia,2022-03-01,Country,Asia,18359,543854.0,2720453.0,0.26,10.463280769230767
Armenia,2022-04-01,Country,Asia,16183,465177.0,2165491.0,0.26,8.328811538461538
Armenia,2022-05-01,Country,Asia,17780,623980.0,3003384.0,0.26,11.551476923076923
Armenia,2022-06-01,Country,Asia,7821,212164.0,1096845.0,0.26,4.218634615384615
Armenia,2022-07-01,Country,Asia,12887,332783.0,1778854.0,0.26,6.841746153846153
Armenia,2022-08-01,Country,Asia,11172,306682.0,1521761.0,0.27,5.63615185185185
Armenia,2022-09-01,Country,Asia,10716,259841.0,1341903.0,0.26,5.161165384615384
Armenia,2022-10-01,Country,Asia,22146,479726.0,2417235.0,0.26,9.29705769230769
Armenia,2022-11-01,Country,Asia,4692,117986.0,597842.0,0.26,2.2993923076923073
Armenia,2022-12-01,Country,Asia,6470,169123.0,844811.0,0.22,3.84005
